ranking,fund_short_name,fund_company,investment_strategy,lastest_NAV,cumulative_return,recent_month_return,annalized_return,sharpe_ratio,year_rating
988,四川信托-利丰5号,赞庚投资,固定收益,"1.0062
2017-10-20",4.41%,1.28%,--,--,Not provided
989,鼎泓-鑫森泰量化1号,鼎泓资产,复合策略,"1.0418
2017-10-27",4.46%,1.27%,--,--,3out of 5
990,牟合资产方田2号,牟合资产,管理期货,"1.1220
2017-10-27",16.15%,1.27%,--,--,4out of 5
991,睿郡众享3号,睿郡投资,复合策略,"1.1310
2017-10-13",11.80%,1.27%,--,--,Not provided
992,顺势诚睿,佐坤投资,组合策略,"1.0923
2017-10-20",8.68%,1.27%,--,--,Not provided
993,圆融进取7号,圆融投资,管理期货,"0.9983
2017-10-27",15.74%,1.26%,--,--,4out of 5
994,衍盛全天候二期,衍盛资产管理,复合策略,"1.1090
2017-10-27",15.38%,1.26%,--,--,5out of 5
995,金莉洋稳盈,金莉洋,相对价值,"1.1400
2017-10-27",4.10%,1.26%,--,--,Not provided
996,天源汇智1号,天源汇智,复合策略,"0.9730
2017-10-30",1.26%,1.26%,--,--,2out of 5
997,雄愉量化对冲1号,雄愉资本,相对价值,"1.0490
2017-10-27",4.50%,1.26%,--,--,Not provided
998,翔云精细量化4号,翔云资产,相对价值,"1.1304
2017-10-27",14.18%,1.26%,--,--,Not provided
999,社润悟林稳健一号,社润投资,管理期货,"1.0415
2017-10-20",3.80%,1.26%,--,--,Not provided
1000,博度阿尔法,博度资产,相对价值,"1.0667
2017-10-27",4.84%,1.26%,--,--,Not provided
1001,九尾1号,中子星优财,组合策略,"1.0087
2017-10-20",0.12%,1.25%,--,--,2out of 5
1002,红猫资管智赢三期,红猫资产,管理期货,"1.1122
2017-10-27",9.27%,1.25%,--,--,Not provided
1003,哲萌1号,哲萌投资,复合策略,"1.0540
2017-10-27",5.40%,1.25%,--,--,Not provided
1004,牛市基金,第二基金,相对价值,"1.6960
2017-10-25",62.20%,1.25%,--,--,5out of 5
1005,鼎实8号三期,好投投资,组合策略,"1.1072
2017-10-20",8.08%,1.25%,--,--,Not provided
1006,华夏未来添时1号,华夏未来,相对价值,"1.2270
2017-10-27",22.10%,1.24%,--,--,4out of 5
1007,六合盛增值一号,六合盛,复合策略,"1.1600
2017-10-13",14.20%,1.24%,--,--,5out of 5
1008,衍盛全天候一期,衍盛资产管理,复合策略,"1.1320
2017-10-27",17.09%,1.24%,--,--,5out of 5
1009,善盈稳健债券,善盈投资,固定收益,"1.2360
2017-10-27",22.80%,1.24%,--,--,4out of 5
1010,千象全景1号,千象资产,复合策略,"1.2298
2017-10-20",24.84%,1.23%,--,--,4out of 5
1011,锝金一号,金锝资产,相对价值,"2.2200
2017-10-27",121.46%,1.23%,--,--,3out of 5
1012,乾行天利1号期货量化,乾行资管,管理期货,"1.0660
2017-10-27",15.50%,1.23%,--,--,Not provided
1013,宽德华富,宽德投资,复合策略,"1.0932
2017-10-27",8.97%,1.23%,--,--,Not provided
1014,银烁资产定增1期,银烁资产,事件驱动,"1.0740
2017-09-08",7.40%,1.23%,--,--,Not provided
1015,幻方之江01号,幻方量化,复合策略,"1.4920
2017-10-26",48.80%,1.22%,--,--,3out of 5
1016,鼎实FOF母基金,好投投资,组合策略,"1.3240
2017-10-20",29.90%,1.22%,--,--,5out of 5
1017,昂坤资产配置型,汇益资产,组合策略,"1.2770
2017-10-27",24.40%,1.22%,--,--,4out of 5
1018,鲸睿精选基金,鲸睿资产,组合策略,"0.9920
2017-10-20",-0.30%,1.22%,--,--,2out of 5
1019,钜亿量化1号,前海钜亿,相对价值,"1.0413
2017-10-27",2.23%,1.22%,--,--,Not provided
1020,涵元天权量化,涵元资产,复合策略,"0.9950
2017-10-27",0.00%,1.21%,--,--,2out of 5
1021,衍盛全天候三期,衍盛资产管理,复合策略,"1.0700
2017-10-27",13.60%,1.21%,--,--,5out of 5
1022,敦朴多策略一号,敦朴投资,复合策略,"1.0390
2017-10-27",12.74%,1.21%,--,--,Not provided
1023,峨眉杉树,杉树资本,复合策略,"1.0220
2017-10-27",2.27%,1.21%,--,--,Not provided
1024,明溪8号,牧鑫资产,相对价值,"0.9980
2017-10-27",0.60%,1.21%,--,--,Not provided
1025,鸣熙致远二号,鸣熙资产,管理期货,"1.0242
2017-10-20",2.34%,1.21%,--,--,Not provided
1026,宁聚郁金香投资,宁波宁聚,复合策略,"1.2564
2017-10-26",116.78%,1.20%,--,--,3out of 5
1027,融昊1号,融昊资产,复合策略,"1.0100
2017-10-27",3.83%,1.20%,--,--,3out of 5
1028,壹泽天御三号,壹泽资本,组合策略,"0.9930
2017-10-27",1.10%,1.20%,--,--,Not provided
1029,国金红林1号,上海红林投资,复合策略,"1.0035
2017-10-27",39.80%,1.20%,--,--,2out of 5
1030,私募工场晨星创富,斯诺波投资,复合策略,"1.1060
2017-10-23",10.20%,1.19%,--,--,3out of 5
1031,江晟华年1号,合晟资产,固定收益,"1.0487
2017-10-27",4.33%,1.19%,--,--,Not provided
1032,众壹资产稳健套利1号,众壹资产,相对价值,"1.0541
2017-10-27",4.41%,1.19%,--,--,Not provided
1033,九鞅优脉一号,九鞅投资,复合策略,"1.1150
2017-10-27",10.40%,1.19%,--,--,Not provided
1034,金锝15号,金锝资产,相对价值,"1.0621
2017-10-27",6.18%,1.19%,--,--,4out of 5
1035,久期四季稳盈1号,久期投资,复合策略,"1.0280
2017-10-30",2.00%,1.19%,--,--,Not provided
1036,兴业观云量化尊享18号,兴佳利业,复合策略,"1.5869
2017-10-27",110.19%,1.19%,--,--,3out of 5
1037,振邦稳健一号,振邦投资,管理期货,"1.6170
2017-10-19",61.90%,1.19%,--,--,3out of 5
1038,道简量化多策略7号,道简资产,相对价值,"1.1657
2017-10-20",16.06%,1.19%,--,--,Not provided
1039,国道念空稳进1号多策略,国道基金,复合策略,"1.1250
2017-10-27",11.10%,1.18%,--,--,Not provided
1040,世祖量化对冲十一号,世祖资产,管理期货,"1.0150
2017-10-20",2.80%,1.18%,--,--,Not provided
1041,泰诚资本全明星系列9号,泰诚资本,管理期货,"1.0270
2017-10-20",2.80%,1.18%,--,--,Not provided
1042,数博量化期货套利A期,数博投资,管理期货,"0.9861
2017-09-29",-1.39%,1.18%,--,--,Not provided
1043,辰月量化1号,辰月投资,相对价值,"1.1340
2017-10-27",11.70%,1.18%,--,--,Not provided
1044,格上领航CTA1期B号,格上理财,管理期货,"1.0000
2017-10-20",-0.29%,1.18%,--,--,Not provided
1045,旭鑫稳健成长1期,前海旭鑫,复合策略,"1.0410
2017-10-27",3.20%,1.18%,--,--,Not provided
1046,万杉创富总回报3号,万杉资本,固定收益,"1.0774
2017-10-20",7.72%,1.17%,--,--,3out of 5
1047,明曦博孚利5号,明曦资本,管理期货,"1.1420
2017-10-27",12.10%,1.17%,--,--,Not provided
1048,牟合资产方田16号,牟合资产,管理期货,"1.0550
2017-10-27",3.60%,1.17%,--,--,Not provided
1049,牟合资产方田17号,牟合资产,管理期货,"1.0550
2017-10-27",3.90%,1.17%,--,--,Not provided
1050,幻方鼎立01号,幻方量化,复合策略,"1.5220
2017-10-26",47.20%,1.17%,--,--,5out of 5
1051,泓信维伽一号,泓信投资,相对价值,"1.1180
2017-10-20",12.60%,1.17%,--,--,3out of 5
1052,喜世润理昂对冲2号,喜世润投资,相对价值,"1.2492
2017-10-20",20.69%,1.17%,--,--,5out of 5
1053,工场雪风一号,斯诺波投资,复合策略,"1.0420
2017-09-28",4.20%,1.17%,--,--,Not provided
1054,长青藤3期,长青藤资产,复合策略,"1.2333
2017-10-10",18.54%,1.16%,--,--,4out of 5
1055,翔云精细量化3号,翔云资产,相对价值,"1.0370
2017-10-27",4.60%,1.16%,--,--,3out of 5
1056,搏股通金17(大岩资本)组合定增2号,大岩资本,事件驱动,"1.0410
2017-10-27",4.70%,1.16%,--,--,Not provided
1057,莱茵映雪凯银2号,莱茵映雪,固定收益,"1.0618
2017-10-23",5.88%,1.16%,--,--,Not provided
1058,信易安德远一号,信易安,复合策略,"1.0039
2017-10-27",1.56%,1.16%,--,--,Not provided
1059,鹏锋盈二号,鹏锋盈资本,复合策略,"1.0450
2017-10-30",5.52%,1.16%,--,--,Not provided
1060,双隆隆富2号,双隆投资,管理期货,"1.0656
2017-10-23",6.85%,1.16%,--,--,Not provided
1061,九坤量化对冲5号A期,九坤投资,相对价值,"1.0650
2017-10-20",5.20%,1.15%,--,--,Not provided
1062,第二基金中国华尔街1号,第二基金,相对价值,"1.3410
2017-10-20",31.70%,1.15%,--,--,4out of 5
1063,双诚配置8号,双诚资本,组合策略,"1.3400
2017-10-20",31.70%,1.15%,--,--,5out of 5
1064,银河资本-双隆多策略混合6号,双隆投资,相对价值,"1.1450
2017-10-23",15.61%,1.15%,--,--,3out of 5
1065,海银量子多策略FOF一号,海银资产,组合策略,"1.0550
2017-09-29",5.50%,1.15%,--,--,3out of 5
1066,亚豪优选紫罗兰1号,亚豪资本,组合策略,"1.0630
2017-10-20",5.70%,1.15%,--,--,Not provided
1067,茂典资产多策略稳健3号,茂典资产,固定收益,"1.0564
2017-10-25",4.94%,1.15%,--,--,Not provided
1068,宁聚事件驱动2号,宁波宁聚,事件驱动,"1.2111
2017-10-26",19.06%,1.15%,--,--,Not provided
1069,银叶-引玉1期,银叶投资,宏观策略,"1.4130
2017-09-22",41.30%,1.15%,--,--,1out of 5
1070,华润信托-恒远一村1期,一村投资,固定收益,"1.0701
2017-10-27",0.74%,1.14%,--,--,Not provided
1071,雪杉春茗2号,雪杉基金,固定收益,"1.0620
2017-10-23",6.10%,1.14%,--,--,Not provided
1072,平方和衡盛1号,平方和投资,相对价值,"1.1207
2017-10-27",9.30%,1.14%,--,--,Not provided
1073,奥信,合信投资,固定收益,"1.0567
2017-10-27",4.96%,1.14%,--,--,Not provided
1074,璟云多策略2号,璟云资产,复合策略,"1.0660
2017-10-20",6.90%,1.14%,--,--,Not provided
1075,格量稳健1号,格量资产,管理期货,"1.1760
2017-10-27",16.50%,1.13%,--,--,5out of 5
1076,喜世润-全球市场多策略对冲1号,喜世润投资,复合策略,"1.4937
2017-10-20",44.71%,1.13%,--,--,4out of 5
1077,格量套利1号,格量资产,管理期货,"1.0622
2017-10-27",5.10%,1.13%,--,--,Not provided
1078,巡洋多策略1号,巡洋持续,复合策略,"0.9840
2017-10-20",-1.10%,1.12%,--,--,Not provided
1079,宽桥管理期货1号,富钜投资,管理期货,"1.2500
2017-09-29",25.00%,1.12%,--,--,Not provided
1080,中国龙阿尔法1号,泓睿投资,相对价值,"1.5300
2017-09-29",53.00%,1.12%,--,--,4out of 5
1081,博孚利聚强1号,博孚利,组合策略,"1.0840
2017-09-29",8.40%,1.12%,--,--,1out of 5
1082,明曦CTA1号,明曦资本,管理期货,"1.1210
2017-10-27",11.40%,1.12%,--,--,Not provided
1083,私募工场务思稳健一号,斯诺波投资,复合策略,"1.4490
2017-10-19",35.90%,1.12%,--,--,5out of 5
1084,外贸信托-安进15期君耀对冲1号,君耀投资,复合策略,"1.1086
2017-10-27",10.72%,1.11%,--,--,2out of 5
1085,淳杨睿享,淳杨投资,固定收益,"1.1830
2017-09-29",18.30%,1.11%,--,--,4out of 5
1086,数博内鑫,数博投资,管理期货,"1.1920
2017-10-27",18.40%,1.11%,--,--,3out of 5
1087,鹤骑鹰混合对冲基金,鹤骑鹰投资,复合策略,"1.0000
2017-10-27",62.51%,1.11%,--,--,4out of 5
1088,凯丰宏观对冲9号,深圳凯丰投资,宏观策略,"1.9770
2017-10-20",92.20%,1.10%,--,--,5out of 5
1089,圭源坤煦量化FOF,圭源资产,组合策略,"1.0110
2017-10-27",0.80%,1.10%,--,--,Not provided
1090,中钢多策略1期,中钢投资,相对价值,"1.2910
2017-10-27",28.40%,1.10%,--,--,3out of 5
1091,红象未来价值,弘象投资,复合策略,"1.2390
2017-10-30",19.40%,1.10%,--,--,5out of 5
1092,朔盈1号,朔盈资产,管理期货,"1.0370
2017-10-27",1.10%,1.10%,--,--,Not provided
1093,元成莞旗5号,元宋投资,固定收益,"0.9527
2017-10-27",-1.24%,1.10%,--,--,Not provided
1094,骐骏跨市场套利6号,骐骏投资,管理期货,"1.0910
2017-10-27",26.90%,1.09%,--,--,4out of 5
1095,牟合资产方田10号,牟合资产,管理期货,"1.0779
2017-10-27",6.34%,1.09%,--,--,Not provided
1096,信迹元亨二号私募证券投资基金,信迹投资,复合策略,"1.0580
2017-10-27",1.90%,1.09%,--,--,Not provided
1097,天宝婉君天下一期,山东天宝投资,相对价值,"1.0150
2017-10-27",-0.73%,1.09%,--,--,Not provided
1098,厦门盛世汇金2期,盛世汇金,复合策略,"1.0490
2017-10-20",11.40%,1.09%,--,--,Not provided
1099,喜世润聚源1号再平衡,喜世润投资,组合策略,"1.0163
2017-10-20",2.24%,1.09%,--,--,Not provided
1100,喜世润理昂对冲1号,喜世润投资,相对价值,"1.0363
2017-10-20",2.33%,1.09%,--,--,2out of 5
1101,乾皓5号,玄元投资,事件驱动,"0.9500
2017-10-27",-6.90%,1.09%,--,--,Not provided
1102,焱燊全球套利1号,达仁资管,相对价值,"1.0230
2017-10-13",2.70%,1.08%,--,--,1out of 5
1103,数金赤壁量化对冲,荟金资产,相对价值,"0.9794
2017-10-27",-1.23%,1.08%,--,--,2out of 5
1104,万杉创富总回报7号,万杉资本,固定收益,"1.1260
2017-10-27",12.20%,1.08%,--,--,4out of 5
1105,迅动量化1号,迅动资产,复合策略,"1.0040
2017-10-23",3.20%,1.08%,--,--,Not provided
1106,玄元定增2号,玄元投资,事件驱动,"0.9520
2017-10-27",-5.90%,1.07%,--,--,Not provided
1107,跨境套利鼎实7号,好投投资,相对价值,"1.1993
2017-10-20",17.65%,1.07%,--,--,5out of 5
1108,鼎实FOF七期,好投投资,组合策略,"1.0463
2017-10-20",2.76%,1.07%,--,--,Not provided
1109,淘利趋势套利16号,淘利资产,相对价值,"1.1440
2017-10-20",14.62%,1.07%,--,--,3out of 5
1110,蓝鲸宏观配置基金,蓝鲸投资,宏观策略,"1.0450
2017-10-27",4.20%,1.07%,--,--,3out of 5
1111,凯纳量化价值1号,凯纳资本,管理期货,"1.0750
2017-10-26",4.30%,1.07%,--,--,Not provided
1112,冲和长胜5号,冲和资产,相对价值,"1.0390
2017-10-27",4.30%,1.07%,--,--,Not provided
1113,博孚利CTAFOF1号,博孚利,组合策略,"1.0440
2017-09-29",4.40%,1.06%,--,--,2out of 5
1114,中投星火量化稳健1号,中投星火,管理期货,"0.9450
2017-10-20",-5.00%,1.06%,--,--,3out of 5
1115,五岳1号,北京泰观恒投资,固定收益,"1.5010
2017-09-29",61.23%,1.06%,--,--,5out of 5
1116,格上弘利,格上理财,组合策略,"1.1160
2017-10-20",9.30%,1.06%,--,--,4out of 5
1117,玄卜善治,玄卜投资,相对价值,"1.0271
2017-10-20",1.88%,1.06%,--,--,Not provided
1118,量易CTA1号,量易投资,管理期货,"0.9947
2017-10-26",-0.38%,1.06%,--,--,Not provided
1119,宁聚QDII套利,宁波宁聚,相对价值,"1.1896
2017-10-26",19.97%,1.05%,--,--,2out of 5
1120,淳杨睿享3号,淳杨投资,固定收益,"1.0560
2017-09-29",17.32%,1.05%,--,--,5out of 5
1121,星辰之双隆期权多策略3号,双隆投资,相对价值,"1.0316
2017-10-24",2.18%,1.05%,--,--,Not provided
1122,淳杨睿享1号基金,淳杨投资,固定收益,"1.0610
2017-09-29",6.10%,1.05%,--,--,Not provided
1123,喜世润盈润2号FOF,喜世润投资,组合策略,"1.0415
2017-10-20",3.29%,1.05%,--,--,Not provided
1124,鼎实FOF一期,好投投资,组合策略,"1.2790
2017-10-20",25.60%,1.05%,--,--,5out of 5
1125,汇升策略二号,汇鸿汇升,相对价值,"1.0500
2017-10-18",6.30%,1.05%,--,--,4out of 5
1126,灰金红利1号,灰金量投,管理期货,"1.0060
2017-10-27",-3.10%,1.04%,--,--,1out of 5
1127,银叶-引玉2期,银叶投资,宏观策略,"0.9790
2017-10-13",23.22%,1.04%,--,--,3out of 5
1128,紫升文丰量化,紫升资产,复合策略,"1.1539
2017-10-27",15.38%,1.03%,--,--,Not provided
1129,宽投常月麒麟财富5号量化,宽投资产,管理期货,"1.0167
2017-10-20",1.84%,1.03%,--,--,Not provided
1130,和源量化一号,和硕资产,相对价值,"1.0929
2017-10-20",7.88%,1.03%,--,--,4out of 5
1131,格上聚金1期,格上理财,固定收益,"1.0906
2017-10-20",10.87%,1.03%,--,--,3out of 5
1132,盛冠达CTA稳健1号,盛冠达资产,管理期货,"1.1830
2017-10-20",18.30%,1.02%,--,--,5out of 5
1133,成也量化FOF,本地资本,组合策略,"1.0850
2017-09-29",8.50%,1.02%,--,--,Not provided
1134,永安科技5号,永安科技,相对价值,"1.1050
2017-10-27",9.10%,1.02%,--,--,3out of 5
1135,盛冠达黄金套利1号,盛冠达资产,管理期货,"1.2100
2017-10-20",20.50%,1.01%,--,--,3out of 5
1136,神宇1号价值成长FOF,鼎信汇金(北京)投资,组合策略,"1.0340
2017-10-30",0.50%,1.00%,--,--,Not provided
1137,绿苗磐固5号,绿苗磐固,固定收益,"1.0150
2017-10-20",1.00%,1.00%,--,--,Not provided
1138,冲和小奖章四号,冲和资产,管理期货,"0.9850
2017-10-27",1.00%,1.00%,--,--,Not provided
1139,小黑妞黑金2号,小黑妞资产,管理期货,"1.0928
2017-09-29",9.28%,1.00%,--,--,Not provided
1140,九坤量化混合私募2号,九坤投资,相对价值,"1.2350
2017-10-27",21.70%,1.00%,--,--,5out of 5
1141,前海道简量化多策略8号,道简资产,相对价值,"1.1123
2017-10-27",10.58%,1.00%,--,--,Not provided
1142,国富成也量化理财型1号,成也基金,复合策略,"1.0438
2017-10-20",4.70%,0.99%,--,--,Not provided
1143,夸克1877,前海夸克资产,复合策略,"1.2275
2017-10-27",29.18%,0.99%,--,--,Not provided
1144,九祥安富稳健1号FOF,九祥资产,组合策略,"1.0920
2017-10-20",7.04%,0.99%,--,--,Not provided
1145,华期宽投量化三号指数增强,宽投资产,复合策略,"1.1370
2017-10-20",12.30%,0.99%,--,--,3out of 5
1146,善水稳健对冲一期,善水立盛投资,复合策略,"0.9619
2017-10-27",53.06%,0.99%,--,--,4out of 5
1147,无花果量化对冲8期,无花果,相对价值,"1.0410
2017-10-20",2.50%,0.99%,--,--,Not provided
1148,汇贝1号,汇贝投资,复合策略,"1.2868
2017-10-27",26.85%,0.99%,--,--,2out of 5
1149,国道念空稳进5号多策略,国道基金,复合策略,"1.1350
2017-10-20",12.60%,0.99%,--,--,Not provided
1150,元宋稳债莞家2号,元宋投资,固定收益,"1.0270
2017-10-27",2.40%,0.99%,--,--,Not provided
1151,容克一号,金邦安投资,相对价值,"1.1250
2017-10-30",12.70%,0.99%,--,--,Not provided
1152,景曦五期,中融景诚,固定收益,"1.0471
2017-10-20",4.56%,0.99%,--,--,2out of 5
1153,华尔进取4号,华尔资本,复合策略,"1.1110
2017-10-20",12.90%,0.98%,--,--,Not provided
1154,正泽元对冲2号,正泽元资产,管理期货,"1.1270
2017-10-13",52.38%,0.98%,--,--,4out of 5
1155,钜融东方安盛1号,中海外钜融,固定收益,"0.8870
2017-10-27",-11.45%,0.98%,--,--,1out of 5
1156,南方天赋领创1号,南方天赋,复合策略,"1.0290
2017-10-20",3.00%,0.98%,--,--,Not provided
1157,双隆-恒享稳健2号,双隆投资,复合策略,"1.0417
2017-10-23",4.23%,0.98%,--,--,Not provided
1158,民晟2号,民晟资产,相对价值,"1.3330
2017-09-29",33.30%,0.98%,--,--,3out of 5
1159,风禾资产1号,风禾资产,复合策略,"1.1240
2017-10-27",13.70%,0.98%,--,--,3out of 5
1160,富熠1号,辉熠投资,复合策略,"0.9538
2017-09-25",-4.62%,0.97%,--,--,3out of 5
1161,益沣成-稳增10号,益沣成资产,相对价值,"0.9310
2017-10-18",-6.70%,0.97%,--,--,Not provided
1162,鼎达对冲2号,鼎达资产,相对价值,"1.0370
2017-09-29",3.70%,0.97%,--,--,3out of 5
1163,长流稳进十号,长流资本,固定收益,"1.0430
2017-10-27",3.70%,0.97%,--,--,Not provided
1164,双日九月1号,优众纳,复合策略,"0.9180
2017-10-27",-6.60%,0.97%,--,--,Not provided
1165,明溪2号,牧鑫资产,相对价值,"1.1272
2017-10-27",13.13%,0.97%,--,--,3out of 5
1166,中投星火量化进取2号,中投星火,复合策略,"1.1490
2017-10-20",26.74%,0.97%,--,--,3out of 5
1167,阿尔法量化趋势策略3号,宁波阿尔法,相对价值,"0.9139
2017-10-27",-8.55%,0.97%,--,--,Not provided
1168,稳瀛1号,量瀛投资,相对价值,"1.0510
2017-10-13",4.10%,0.97%,--,--,Not provided
1169,晨镒鼎镒一号,晨镒(上海)股权投资,复合策略,"0.8607
2017-10-27",-14.61%,0.97%,--,--,Not provided
1170,永隆量化趋势,呈瑞投资,管理期货,"1.1640
2017-10-27",15.10%,0.96%,--,--,2out of 5
1171,双隆隆腾1号,双隆投资,相对价值,"1.6030
2017-10-23",57.00%,0.96%,--,--,4out of 5
1172,格上创富7期,格上理财,组合策略,"1.1039
2017-10-20",9.20%,0.96%,--,--,4out of 5
1173,映雪常升2号,映雪资本,固定收益,"1.0530
2017-10-20",5.00%,0.96%,--,--,Not provided
1174,淘利量化6号1期,淘利资产,管理期货,"1.1660
2017-10-20",15.70%,0.96%,--,--,3out of 5
1175,元成莞旗8号,元宋投资,固定收益,"0.9614
2017-10-27",-1.09%,0.96%,--,--,Not provided
1176,宇义量化2号,宇义投资,复合策略,"0.9410
2017-10-27",-4.80%,0.95%,--,--,2out of 5
1177,进睿马拉松7号,睿正投资,宏观策略,"1.0331
2017-10-20",2.79%,0.95%,--,--,Not provided
1178,创富总回报1号,万杉资本,固定收益,"1.1590
2017-10-27",16.80%,0.95%,--,--,2out of 5
1179,诺鼎季风价值3号,诺鼎资产,固定收益,"1.0741
2017-10-27",0.90%,0.95%,--,--,Not provided
1180,盛运德诚期货1号,盛运德诚,管理期货,"0.9500
2017-10-27",-3.50%,0.94%,--,--,Not provided
1181,中融信托-思考一号,浙江思考投资,事件驱动,"5.8083
2017-10-13",486.37%,0.94%,--,--,Not provided
1182,慧睿多策略-汇升1号,汇鸿汇升,复合策略,"0.9912
2017-10-27",-0.65%,0.93%,--,--,Not provided
1183,弘茗套利稳健1号基金,弘茗资产,复合策略,"1.0562
2017-10-27",3.09%,0.93%,--,--,3out of 5
1184,外贸信托-金锝5号,金锝资产,相对价值,"1.3857
2017-10-20",39.00%,0.93%,--,--,3out of 5
1185,平安财富-金蕴78期(万博改革红利),万博兄弟(北京),组合策略,"0.7899
2017-10-27",-19.64%,0.93%,--,--,2out of 5
1186,东航金融-汇富FOF2号,东航金控,组合策略,"0.9568
2017-10-27",8.20%,0.93%,--,--,3out of 5
1187,野狼博弈冠军2号,鼎信汇金(北京)投资,复合策略,"0.9900
2017-10-27",-2.20%,0.93%,--,--,2out of 5
1188,拉曼端木,拉曼资产,固定收益,"1.0794
2017-10-13",7.63%,0.93%,--,--,4out of 5
1189,元鑫泰大类资产配置FOF一号,元杏资产,组合策略,"1.0470
2017-09-22",4.70%,0.93%,--,--,3out of 5
1190,成也量化CPPI,成也基金,复合策略,"1.0016
2017-10-20",0.86%,0.92%,--,--,Not provided
1191,鸣石春天中证500指数增强5号,鸣石投资,复合策略,"1.0115
2017-10-27",0.93%,0.92%,--,--,Not provided
1192,匹克辛亚7号,鑫融邦(厦门),复合策略,"0.9910
2017-09-15",-0.90%,0.92%,--,--,Not provided
1193,景曜2号,景唐投资,固定收益,"1.0449
2017-10-27",8.46%,0.92%,--,--,4out of 5
1194,中科汇升天珠一期,中科汇升,复合策略,"0.8395
2017-10-27",-17.28%,0.92%,--,--,Not provided
1195,华润信托-高毅国鹭精选,高毅资产,复合策略,"1.0486
2017-10-20",-0.17%,0.91%,--,--,Not provided
1196,谊恒多品种进取1号,谊恒股权,复合策略,"1.1220
2017-10-20",35.89%,0.91%,--,--,5out of 5
1197,禾昇一号,禾升投资,相对价值,"1.2300
2017-10-20",32.82%,0.90%,--,--,2out of 5
1198,天使1号,泛融金资产,组合策略,"1.3150
2017-10-20",32.30%,0.90%,--,--,4out of 5
1199,叁津全球套利1号,叁津投资,组合策略,"1.0103
2017-10-20",0.80%,0.90%,--,--,Not provided
1200,恒昌通1号,恒昌通投资,事件驱动,"0.9460
2017-10-30",0.90%,0.90%,--,--,Not provided
1201,盛冠达黄金套利2号,盛冠达资产,管理期货,"1.1250
2017-10-20",12.20%,0.90%,--,--,3out of 5
1202,牟合资产-量盈MOM子3号,牟合资产,组合策略,"1.0240
2017-10-27",1.09%,0.90%,--,--,Not provided
1203,博铸献瑞一号,博铸资产,复合策略,"0.9900
2017-10-26",1.20%,0.90%,--,--,3out of 5
1204,雪球工程师1号,斯诺波资产,复合策略,"1.0290
2017-10-27",1.40%,0.90%,--,--,2out of 5
1205,悦达醴泉强债1号,悦达醴泉,固定收益,"1.0210
2017-10-10",1.80%,0.89%,--,--,Not provided
1206,新方程特别机遇A1号,新方程,复合策略,"1.1620
2017-10-25",13.20%,0.89%,--,--,5out of 5
1207,鼎泓-瑞浦1号,鼎泓资产,管理期货,"1.0220
2017-10-27",2.10%,0.89%,--,--,Not provided
1208,鼎泓-瑞浦2号,鼎泓资产,管理期货,"1.0220
2017-10-27",2.10%,0.89%,--,--,Not provided
1209,冲和小奖章二号,冲和资产,管理期货,"1.2051
2017-10-27",22.59%,0.89%,--,--,Not provided
1210,世祖量化对冲十八号,世祖资产,管理期货,"1.0350
2017-10-20",2.30%,0.89%,--,--,Not provided
1211,中珏安粮1号,中珏投资,管理期货,"1.6040
2017-10-20",59.40%,0.89%,--,--,5out of 5
1212,蓝鲸多策略优化混合,蓝鲸投资,固定收益,"1.0330
2017-10-27",2.50%,0.89%,--,--,Not provided
1213,旭诚四期债券增强型,中融景诚,固定收益,"1.0352
2017-10-20",3.65%,0.89%,--,--,Not provided
1214,鑫鼎盛红猫一号,红猫资产,管理期货,"1.1652
2017-10-27",14.03%,0.88%,--,--,3out of 5
1215,迈维宏观配置3号,迈维资产,宏观策略,"1.0616
2017-10-20",3.94%,0.88%,--,--,Not provided
1216,格上稳盈量化对冲1号,格上理财,组合策略,"1.0160
2017-10-20",3.00%,0.88%,--,--,2out of 5
1217,戊戌2号FOF基金,戊戌资产,组合策略,"1.0300
2017-10-30",3.00%,0.88%,--,--,Not provided
1218,玄元定增7号,玄元投资,事件驱动,"0.9310
2017-10-27",-8.40%,0.88%,--,--,Not provided
1219,盈润1号FOF,喜世润投资,组合策略,"1.1637
2017-10-20",14.61%,0.88%,--,--,Not provided
1220,翔云国富1号,翔云资产,相对价值,"1.0407
2017-10-27",4.25%,0.88%,--,--,Not provided
1221,鲸睿阿尔法1号,鲸睿资产,相对价值,"1.0350
2017-10-20",3.30%,0.88%,--,--,Not provided
1222,资舟磐石,上海资舟资产,组合策略,"1.1764
2017-10-20",16.14%,0.88%,--,--,3out of 5
1223,通和量化对冲6期,通和投资,相对价值,"1.1890
2017-10-27",15.00%,0.88%,--,--,3out of 5
1224,歌斐诺宝TOP30对冲母基金3号,歌斐诺宝,组合策略,"1.3028
2017-09-29",30.28%,0.88%,--,--,4out of 5
1225,冲和小奖章一号,冲和资产,管理期货,"1.1942
2017-10-27",21.07%,0.87%,--,--,Not provided
1226,蓝鲸多策略优化混合1号,蓝鲸投资,固定收益,"1.0507
2017-10-27",3.84%,0.87%,--,--,Not provided
1227,汇誉定增策略1号,云南汇誉投资,事件驱动,"1.0430
2017-10-27",4.00%,0.87%,--,--,Not provided
1228,红猫资管智赢二期,红猫资产,管理期货,"1.1231
2017-10-27",10.41%,0.87%,--,--,Not provided
