ranking,fund_short_name,fund_company,investment_strategy,lastest_NAV,cumulative_return,recent_month_return,annalized_return,sharpe_ratio,year_rating
1242,明境进取,明境投资,股票策略,"1.0610
2017-10-20",4.70%,3.77%,--,--,Not provided
1243,马拉松一号,东方港湾投资,股票策略,"1.3890
2017-10-20",29.60%,3.76%,--,--,5out of 5
1244,汇创鸿雁,宁波汇创,股票策略,"1.1406
2017-10-20",7.34%,3.76%,--,--,Not provided
1245,翼虎成长十一号,翼虎投资,股票策略,"1.0556
2017-10-20",1.83%,3.76%,--,--,2out of 5
1246,凯顺星成长,咏威凯顺投资,股票策略,"1.4380
2017-09-29",43.80%,3.75%,--,--,5out of 5
1247,景富趋势成长五期,景富投资,股票策略,"1.0579
2017-10-27",4.21%,3.73%,--,--,Not provided
1248,嘉实资本-观富平衡,观富资产,股票策略,"1.1260
2017-10-20",24.77%,3.73%,--,--,4out of 5
1249,宽远优势成长2号,宽远资产,股票策略,"1.3610
2017-10-13",33.90%,3.72%,--,--,4out of 5
1250,万霁二号,万霁资产,股票策略,"1.2180
2017-10-20",14.40%,3.72%,--,--,5out of 5
1251,广元灵活,广元资产,股票策略,"1.0900
2017-09-29",9.00%,3.71%,--,--,Not provided
1252,云南信托-聚利53号,诺鼎资产,股票策略,"0.9060
2017-10-20",-3.27%,3.71%,--,--,Not provided
1253,中信信托-景泰复利回报1期,景泰利丰,股票策略,"2.1839
2017-10-20",107.73%,3.70%,--,--,4out of 5
1254,外贸信托-光华上智5期,光华上智,股票策略,"1.0416
2017-10-20",22.57%,3.70%,--,--,2out of 5
1255,鼎萨价值精选2期,鼎萨投资,股票策略,"0.8960
2017-09-20",-10.40%,3.70%,--,--,3out of 5
1256,四相3期,四相投资,股票策略,"0.9025
2017-10-26",13.13%,3.70%,--,--,3out of 5
1257,中邮鸿信丰润指数增强B号,丰润恒道,股票策略,"1.0763
2017-10-27",5.49%,3.70%,--,--,Not provided
1258,山东信托-同威3期,同威投资,股票策略,"1.3920
2017-10-18",24.71%,3.69%,--,--,5out of 5
1259,高毅利伟精选唯实,高毅资产,股票策略,"1.6407
2017-10-20",58.31%,3.69%,--,--,5out of 5
1260,睿智策略1号,仁睿投资,股票策略,"1.1970
2017-10-20",23.80%,3.69%,--,--,3out of 5
1261,博复达2号,博永投资,股票策略,"0.9201
2017-10-20",-0.60%,3.68%,--,--,2out of 5
1262,华辉价值星十六号,华辉创富,股票策略,"1.1110
2017-10-20",9.59%,3.68%,--,--,Not provided
1263,和美稳健,和美资本,股票策略,"1.1800
2017-10-25",18.40%,3.68%,--,--,Not provided
1264,三和创赢1号,三和创赢,股票策略,"1.0581
2017-10-20",5.72%,3.68%,--,--,2out of 5
1265,汉和恒聚5期,汉和资本,股票策略,"1.2920
2017-10-20",21.30%,3.68%,--,--,Not provided
1266,屹成一期,屹成投资,股票策略,"0.9434
2017-10-20",-5.43%,3.67%,--,--,5out of 5
1267,宽客兴福2号,福建宽客投资,股票策略,"1.1020
2017-10-20",11.75%,3.67%,--,--,Not provided
1268,国泰君安君享朴道一期,朴道投资,股票策略,"1.3670
2017-10-27",87.53%,3.67%,--,--,3out of 5
1269,西域和谐8号,广东西域投资,股票策略,"0.9680
2017-10-20",14.67%,3.66%,--,--,2out of 5
1270,思考20号A7全市场策略,台州思考投资,股票策略,"1.0190
2017-09-29",1.90%,3.66%,--,--,2out of 5
1271,柔微-星火燎原2号,柔微资产,股票策略,"0.9210
2017-10-25",9.86%,3.66%,--,--,1out of 5
1272,宽远优势成长1号,宽远资产,股票策略,"1.3580
2017-10-13",33.20%,3.66%,--,--,5out of 5
1273,嘉实资本-观富平衡B,观富资产,股票策略,"1.1220
2017-10-20",21.74%,3.65%,--,--,4out of 5
1274,泽元元丰,泽元资本,股票策略,"1.0168
2017-10-20",-4.74%,3.64%,--,--,3out of 5
1275,洪昌价值成长六号,洪昌投资,股票策略,"0.8985
2017-10-25",-8.91%,3.64%,--,--,Not provided
1276,汉和恒聚2期,汉和资本,股票策略,"1.4250
2017-10-20",33.80%,3.64%,--,--,Not provided
1277,华永信-永二号,华永信资本,股票策略,"1.1000
2017-10-10",5.40%,3.64%,--,--,3out of 5
1278,沁源进取,沁源投资,股票策略,"1.3166
2017-09-29",31.66%,3.64%,--,--,5out of 5
1279,翼虎产业转型机会一号,翼虎投资,股票策略,"1.0120
2017-10-13",87.50%,3.64%,--,--,2out of 5
1280,嘉实资本-观富平衡A,观富资产,股票策略,"1.1240
2017-10-20",22.05%,3.63%,--,--,4out of 5
1281,来兴2号,来兴投资,股票策略,"1.0707
2017-10-20",8.45%,3.63%,--,--,1out of 5
1282,最具巴菲特潜力500倍基金5期,兆赢股权投资,股票策略,"1.1877
2017-09-20",18.77%,3.63%,--,--,2out of 5
1283,壹财富事件驱动1号,深圳壹财富,股票策略,"1.2550
2017-10-13",25.70%,3.63%,--,--,5out of 5
1284,巴富罗聚富1号,巴富罗投资,股票策略,"1.4287
2017-10-20",45.28%,3.62%,--,--,Not provided
1285,白云成长一号,北京橙色印象,股票策略,"1.2940
2017-10-20",28.80%,3.62%,--,--,Not provided
1286,汉和恒聚,汉和资本,股票策略,"1.7216
2017-10-20",61.52%,3.62%,--,--,5out of 5
1287,厦门信托-普尔二号,普尔投资,股票策略,"1.1150
2017-10-20",232.85%,3.62%,--,--,2out of 5
1288,中融信托-毕咸01期,毕咸投资,股票策略,"1.7574
2017-10-13",96.82%,3.61%,--,--,1out of 5
1289,中信信托-景泰复利回报银信宝一期,景泰利丰,股票策略,"1.6432
2017-10-20",55.68%,3.61%,--,--,4out of 5
1290,华润信托-深国投-新同方信托,新同方,股票策略,"2.3186
2017-10-10",126.10%,3.61%,--,--,3out of 5
1291,裕晋18期,裕晋投资,股票策略,"1.0170
2017-10-20",0.50%,3.61%,--,--,3out of 5
1292,长见精选2号,长见投资,股票策略,"1.0680
2017-10-20",3.40%,3.61%,--,--,5out of 5
1293,平安信托-新价值成长一期,新价值,股票策略,"1.3564
2017-10-20",36.74%,3.61%,--,--,4out of 5
1294,辽原资产-财富三号,辽原资产,股票策略,"1.1920
2017-10-20",15.20%,3.60%,--,--,Not provided
1295,泰和天工1期,泰和坤德,股票策略,"1.0727
2017-10-18",3.69%,3.60%,--,--,Not provided
1296,志开慧泉,志开投资,股票策略,"1.4823
2017-10-16",45.18%,3.60%,--,--,4out of 5
1297,裕晋10期,裕晋投资,股票策略,"1.6627
2017-10-20",64.70%,3.59%,--,--,3out of 5
1298,十万起家1号,十万起家,股票策略,"1.5560
2017-10-13",129.04%,3.59%,--,--,Not provided
1299,中信信托-谦石1期,谦石投资,股票策略,"0.9088
2017-10-20",89.16%,3.59%,--,--,3out of 5
1300,兴业信托-云程泰3期,云程泰,股票策略,"2.5753
2017-10-20",156.67%,3.58%,--,--,3out of 5
1301,德圣价值增长一期,德圣资产,股票策略,"1.0859
2017-10-20",5.64%,3.58%,--,--,Not provided
1302,威海融升二号,融升基金,股票策略,"1.0510
2017-10-20",4.20%,3.58%,--,--,Not provided
1303,华润信托-朱雀10期,朱雀投资,股票策略,"2.6576
2017-09-29",165.76%,3.57%,--,--,4out of 5
1304,同犇智慧1号,同犇投资,股票策略,"1.6729
2017-10-20",54.64%,3.57%,--,--,5out of 5
1305,国投信托-景泰复利回报二期,景泰利丰,股票策略,"2.2261
2017-10-20",110.21%,3.57%,--,--,4out of 5
1306,悟空绿城对冲量化一期,悟空投资,股票策略,"1.5468
2017-10-20",51.32%,3.57%,--,--,5out of 5
1307,东方港湾马拉松二号,东方港湾投资,股票策略,"1.3380
2017-10-20",25.00%,3.56%,--,--,5out of 5
1308,启腾一号,方御投资,股票策略,"1.0902
2017-10-25",10.12%,3.55%,--,--,Not provided
1309,外贸信托-景林全球A期,景林资产,股票策略,"1.2478
2017-10-20",17.13%,3.55%,--,--,Not provided
1310,国亚金控-汇金1号,国亚金控,股票策略,"1.0680
2017-10-20",8.20%,3.55%,--,--,Not provided
1311,陕国投-朴石5期,朴石投资,股票策略,"1.8688
2017-10-13",81.42%,3.55%,--,--,4out of 5
1312,中欧瑞博9期,中欧瑞博,股票策略,"1.4165
2017-10-27",34.59%,3.55%,--,--,4out of 5
1313,观富平衡C,观富资产,股票策略,"1.1520
2017-10-20",24.82%,3.55%,--,--,4out of 5
1314,翼虎成长六期,翼虎投资,股票策略,"1.0590
2017-10-20",2.30%,3.54%,--,--,2out of 5
1315,凯兴博远3号,凯兴资产,股票策略,"1.0870
2017-10-20",14.00%,3.54%,--,--,4out of 5
1316,汉和资本7号,汉和资本,股票策略,"1.1530
2017-10-20",8.20%,3.54%,--,--,Not provided
1317,工场武汉长江一期,长江六屏,股票策略,"1.0240
2017-09-22",2.40%,3.54%,--,--,Not provided
1318,博永-博复达3号,博永投资,股票策略,"0.9580
2017-10-20",3.57%,3.54%,--,--,2out of 5
1319,上元3号,上元资本,股票策略,"1.5050
2017-10-20",66.90%,3.54%,--,--,3out of 5
1320,卓泰5号,卓泰投资,股票策略,"1.1340
2017-10-18",20.20%,3.53%,--,--,3out of 5
1321,富优哲红鑫2号阳光,富优哲,股票策略,"1.0880
2017-10-27",2.70%,3.53%,--,--,Not provided
1322,裕晋17期,裕晋投资,股票策略,"1.0248
2017-10-20",1.56%,3.53%,--,--,3out of 5
1323,汉和5期,汉和资本,股票策略,"1.4070
2017-10-20",32.10%,3.53%,--,--,Not provided
1324,招商联合资本1号,招商联合投资,股票策略,"1.2596
2017-10-27",15.72%,3.52%,--,--,4out of 5
1325,诚业1号,诚业投资,股票策略,"1.1070
2017-10-20",8.80%,3.52%,--,--,4out of 5
1326,鲲翔兴唐一号基金,期期投资(有限合伙),股票策略,"1.1130
2017-10-18",62.22%,3.52%,--,--,4out of 5
1327,汉和资本3期,汉和资本,股票策略,"1.4420
2017-10-20",35.30%,3.52%,--,--,5out of 5
1328,交银国信-鼎锋成长一期,鼎锋资产,股票策略,"3.9288
2017-10-20",286.61%,3.52%,--,--,3out of 5
1329,普伴财富成长1号,普伴财富资产,股票策略,"1.0496
2017-09-29",4.96%,3.51%,--,--,3out of 5
1330,联合利业1期,联合利业,股票策略,"1.1480
2017-10-20",12.10%,3.51%,--,--,3out of 5
1331,新湖赋成量化6号,赋成资产,股票策略,"0.8230
2017-10-20",-17.30%,3.50%,--,--,2out of 5
1332,骏泽旭日3号,金牛新财富,股票策略,"1.1800
2017-10-26",12.30%,3.50%,--,--,Not provided
1333,鼎锋成长一期B号,宁波鼎锋海川,股票策略,"1.2386
2017-10-20",22.17%,3.50%,--,--,2out of 5
1334,最具巴菲特潜力500倍基金2期,兆赢股权投资,股票策略,"1.6337
2017-09-20",63.37%,3.50%,--,--,2out of 5
1335,华润信托-景林精选2号,景林资产,股票策略,"1.4777
2017-09-29",47.77%,3.49%,--,--,Not provided
1336,华润信托-景林稳健,景林资产,股票策略,"11.1052
2017-09-29",1010.52%,3.49%,--,--,5out of 5
1337,外贸信托-星石优粤10号4期,星石投资,股票策略,"1.1090
2017-10-20",8.91%,3.49%,--,--,Not provided
1338,嘉捷白马3号,嘉捷资产,股票策略,"0.9543
2017-10-20",-14.83%,3.49%,--,--,1out of 5
1339,北京信托-明达4期,明达资产,股票策略,"2.4805
2017-10-20",131.54%,3.49%,--,--,5out of 5
1340,万吨深海鲸一号,万吨资产,股票策略,"0.9650
2017-10-20",-5.00%,3.49%,--,--,3out of 5
1341,新同方乘风基金1号,新同方,股票策略,"1.1290
2017-09-29",12.90%,3.48%,--,--,3out of 5
1342,优扬1号,优扬投资,股票策略,"1.4860
2017-09-15",86.74%,3.48%,--,--,2out of 5
1343,中信信托-泽泉景渤财富,泽泉投资,股票策略,"3.7751
2017-10-20",279.64%,3.48%,--,--,2out of 5
1344,混沌道然成长一号,混沌道然,股票策略,"1.1058
2017-10-20",7.65%,3.48%,--,--,Not provided
1345,陕国投-鑫增长1号,鑫增长,股票策略,"0.9204
2017-10-13",-7.12%,3.48%,--,--,2out of 5
1346,上元1号,上元资本,股票策略,"2.0009
2017-10-20",280.01%,3.48%,--,--,3out of 5
1347,沣杨尊享1期,沣杨资产,股票策略,"1.8290
2017-10-20",75.90%,3.47%,--,--,4out of 5
1348,外贸信托-锐进13期通用汇锦3号,通用投资,股票策略,"0.9194
2017-10-20",-12.04%,3.47%,--,--,3out of 5
1349,卓尔一号,禅龙资产,股票策略,"0.8325
2017-10-20",-21.25%,3.47%,--,--,2out of 5
1350,银万进取一号,银万斯特,股票策略,"0.9490
2017-10-20",-4.50%,3.47%,--,--,2out of 5
1351,东方富积-标的1号,东方富积(北京)投资,股票策略,"0.7310
2017-10-23",-19.40%,3.47%,--,--,2out of 5
1352,九沐11号,九沐资本,股票策略,"1.0835
2017-10-25",8.21%,3.46%,--,--,3out of 5
1353,上元2号,上元资本,股票策略,"1.6239
2017-10-20",81.41%,3.46%,--,--,3out of 5
1354,巨杉净值线7号,巨杉资产,股票策略,"2.0400
2017-10-25",94.70%,3.45%,--,--,3out of 5
1355,瑞天港股通2号,瑞天投资,股票策略,"1.0731
2017-10-20",5.24%,3.45%,--,--,Not provided
1356,中信信托-明达6期,明达资产,股票策略,"3.1524
2017-10-20",198.43%,3.45%,--,--,4out of 5
1357,厦门信托-普尔一号,普尔投资,股票策略,"1.8060
2017-10-20",211.52%,3.45%,--,--,2out of 5
1358,宽远价值成长九期,宽远资产,股票策略,"1.2810
2017-10-13",26.00%,3.45%,--,--,Not provided
1359,万霁八号,万霁资产,股票策略,"1.1330
2017-10-20",8.00%,3.45%,--,--,Not provided
1360,旭诚兴达,旭诚资产,股票策略,"0.9486
2017-09-13",-5.14%,3.45%,--,--,1out of 5
1361,联泰稳健1号,联泰基金,股票策略,"1.1020
2017-10-20",11.10%,3.45%,--,--,3out of 5
1362,东方鼎泰三期,深圳东方鼎泰,股票策略,"1.3240
2017-10-20",29.40%,3.44%,--,--,5out of 5
1363,了凡量化一号,了凡资产,股票策略,"0.9630
2017-09-08",-3.70%,3.44%,--,--,2out of 5
1364,华辉价值星一号,华辉创富,股票策略,"1.3920
2017-10-20",38.50%,3.44%,--,--,4out of 5
1365,大望龙虎一号,杭州大望投资,股票策略,"1.0340
2017-10-20",5.40%,3.43%,--,--,Not provided
1366,金陀罗飞龙6号,金陀罗投资,股票策略,"0.8400
2017-10-20",-18.60%,3.43%,--,--,3out of 5
1367,歌斐诺宝精英组合管理3期母基金,歌斐诺宝,股票策略,"1.4956
2017-09-29",49.47%,3.43%,--,--,4out of 5
1368,润邦价值1号,润邦投资,股票策略,"1.1716
2017-10-27",8.60%,3.43%,--,--,Not provided
1369,小鼎顺景2号,小鼎资产,股票策略,"0.7342
2017-10-20",-20.65%,3.43%,--,--,1out of 5
1370,夏朵九期,鼎锋明德资产,股票策略,"1.0898
2017-10-23",7.71%,3.43%,--,--,Not provided
1371,格雷一期,格雷资产,股票策略,"1.8097
2017-10-20",74.33%,3.42%,--,--,3out of 5
1372,君茂跨市场1号,君茂资本,股票策略,"1.2170
2017-10-20",21.00%,3.42%,--,--,5out of 5
1373,万霁五号,万霁资产,股票策略,"1.1090
2017-10-20",5.90%,3.42%,--,--,Not provided
1374,最具巴菲特潜力10期,宝银创赢,股票策略,"1.5467
2017-09-20",54.67%,3.42%,--,--,2out of 5
1375,同犇9期,同犇投资,股票策略,"1.5450
2017-10-25",43.01%,3.41%,--,--,4out of 5
1376,东方晨星11号,中山东方晨星,股票策略,"1.0162
2017-10-25",5.60%,3.41%,--,--,Not provided
1377,隆昇三号,隆昇资本,股票策略,"1.0278
2017-10-27",3.57%,3.41%,--,--,Not provided
1378,汉和2期,汉和资本,股票策略,"1.6304
2017-10-20",53.01%,3.41%,--,--,5out of 5
1379,碧泉基金,广汇鑫,股票策略,"1.2920
2017-10-26",30.60%,3.40%,--,--,3out of 5
1380,四川信托-云程泰精选2号,云程泰,股票策略,"0.9256
2017-10-20",-8.22%,3.40%,--,--,3out of 5
1381,龙成1号,富延资本,股票策略,"1.3598
2017-10-25",25.56%,3.40%,--,--,3out of 5
1382,辉达本安1号,深圳常青藤资产,股票策略,"1.0750
2017-10-20",3.40%,3.40%,--,--,Not provided
1383,兴业信托-新价值20期,新价值,股票策略,"1.1220
2017-10-20",12.29%,3.40%,--,--,3out of 5
1384,小奖章一号,德盈华叶,股票策略,"0.8930
2017-10-23",-11.60%,3.39%,--,--,Not provided
1385,云南信托-聚鑫2006号,憬然投资,股票策略,"0.9239
2017-10-20",-4.57%,3.39%,--,--,Not provided
1386,恒利稳健1号,君安恒利,股票策略,"0.9085
2017-10-20",-7.88%,3.39%,--,--,2out of 5
1387,加利宝2期,加利宝投资,股票策略,"1.0200
2017-10-20",0.70%,3.39%,--,--,Not provided
1388,联创永泉金麒麟1号,联创永泉资产,股票策略,"1.2410
2017-10-25",19.12%,3.38%,--,--,Not provided
1389,逸原1号,逸原达投资,股票策略,"1.4610
2017-10-27",28.40%,3.38%,--,--,5out of 5
1390,凯聪多策略对冲2号,凯聪投资,股票策略,"1.0904
2017-10-20",7.99%,3.38%,--,--,Not provided
1391,最具巴菲特潜力500倍基金3期,兆赢股权投资,股票策略,"1.6493
2017-09-20",64.93%,3.38%,--,--,3out of 5
1392,东方医疗健康优选,东方马拉松,股票策略,"1.6550
2017-10-20",56.30%,3.37%,--,--,5out of 5
1393,格雷稳赢1号,格雷资产,股票策略,"1.0460
2017-10-20",1.20%,3.37%,--,--,Not provided
1394,兴业信托-理成转子3号,理成资产,股票策略,"2.2539
2017-10-20",113.82%,3.36%,--,--,2out of 5
1395,中信信托-鼎锋2期,鼎锋资产,股票策略,"2.3579
2017-10-25",131.54%,3.36%,--,--,3out of 5
1396,巨杉海外视野1A号,巨杉资产,股票策略,"1.2750
2017-10-25",26.40%,3.35%,--,--,5out of 5
1397,名禹五期,名禹资产,股票策略,"1.1610
2017-10-20",17.30%,3.35%,--,--,5out of 5
1398,沣杨优选,沣杨资产,股票策略,"1.4210
2017-10-20",62.07%,3.35%,--,--,3out of 5
1399,中石价值优选,华银精治,股票策略,"1.3993
2017-09-06",39.93%,3.35%,--,--,Not provided
1400,陕国投-朴石3期,朴石投资,股票策略,"1.5356
2017-10-13",49.25%,3.34%,--,--,3out of 5
1401,景和开元,景和资产,股票策略,"1.0460
2017-10-20",2.00%,3.34%,--,--,2out of 5
1402,赋誉投资价值精选1号,赋誉投资,股票策略,"1.1075
2017-10-20",12.22%,3.34%,--,--,4out of 5
1403,中融信托-融裕9号奕金安3期,奕金安投资,股票策略,"2.2961
2017-10-20",111.79%,3.34%,--,--,5out of 5
1404,外贸信托-星石优粤10号3期,星石投资,股票策略,"1.1074
2017-10-20",8.71%,3.34%,--,--,Not provided
1405,宽远优势成长3号,宽远资产,股票策略,"1.1340
2017-10-13",32.70%,3.34%,--,--,4out of 5
1406,平衡量化一号,富邦金马,股票策略,"0.9132
2017-10-27",-5.82%,3.34%,--,--,Not provided
1407,中汇金凯8期,中汇金凯,股票策略,"1.4840
2017-10-20",50.17%,3.33%,--,--,4out of 5
1408,福建滚雪球千里马2号,滚雪球投资,股票策略,"1.1790
2017-09-25",17.90%,3.33%,--,--,Not provided
1409,誉亨起航贰号,誉亨投资,股票策略,"0.9990
2017-10-23",2.40%,3.33%,--,--,Not provided
1410,褔赢一号,长株潭金融,股票策略,"0.8990
2017-10-20",-10.00%,3.33%,--,--,Not provided
1411,东航金融-恒富1号,东航金控,股票策略,"1.0653
2017-10-26",4.85%,3.32%,--,--,3out of 5
1412,云南信托-盛锦11号,铭泰资产,股票策略,"1.0123
2017-10-20",8.32%,3.32%,--,--,Not provided
1413,十万起家基金3号,十万起家,股票策略,"1.3580
2017-10-13",30.90%,3.31%,--,--,Not provided
1414,贤盛道成1号,贤盛投资,股票策略,"1.0953
2017-10-20",6.64%,3.31%,--,--,2out of 5
1415,千里1期,沃易投资,股票策略,"0.9040
2017-10-09",-6.40%,3.31%,--,--,Not provided
1416,东方新经济先锋1号,东方马拉松,股票策略,"1.6910
2017-10-20",59.20%,3.31%,--,--,5out of 5
1417,云南信托-森瑞独立景气,森瑞投资,股票策略,"1.8609
2017-10-20",72.94%,3.30%,--,--,2out of 5
1418,金田龙盛2号,金田龙盛,股票策略,"1.0330
2017-10-20",3.20%,3.30%,--,--,Not provided
1419,灵活对冲2号,映雪资本,股票策略,"1.0090
2017-10-20",0.20%,3.30%,--,--,1out of 5
1420,中欧瑞博7期,中欧瑞博,股票策略,"1.2263
2017-10-27",76.83%,3.30%,--,--,4out of 5
1421,外贸信托-星石优粤10号1期,星石投资,股票策略,"1.1190
2017-10-20",9.88%,3.29%,--,--,Not provided
1422,德胜独角兽证券致远,独角兽投资,股票策略,"1.1360
2017-10-26",3.60%,3.29%,--,--,Not provided
1423,外贸信托-汇富17号(隐形冠军二期),京富融源,股票策略,"1.0177
2017-10-20",6.49%,3.29%,--,--,3out of 5
1424,华宝信托-新价值16号,新价值,股票策略,"2.0255
2017-10-20",102.08%,3.29%,--,--,3out of 5
1425,凤翔指数增强,凤翔投资,股票策略,"1.0593
2017-09-29",5.93%,3.29%,--,--,Not provided
1426,财智五星,财智联合,股票策略,"1.0791
2017-10-13",6.57%,3.29%,--,--,4out of 5
1427,第八大奇迹1号,纯原资产,股票策略,"1.0760
2017-10-20",3.80%,3.28%,--,--,Not provided
1428,外贸信托-巨杉净值线4号,巨杉资产,股票策略,"1.9360
2017-10-25",85.00%,3.28%,--,--,3out of 5
1429,中原信托-沣杨锦绣,沣杨资产,股票策略,"1.7471
2017-10-20",67.94%,3.28%,--,--,3out of 5
1430,华润信托-明达,明达资产,股票策略,"3.2268
2017-10-13",894.78%,3.28%,--,--,5out of 5
1431,山东信托-积胜1期,积吉胜,股票策略,"0.8829
2017-09-22",-11.71%,3.28%,--,--,1out of 5
1432,共泰投资1号,共泰投资,股票策略,"1.7958
2017-10-27",52.62%,3.28%,--,--,Not provided
1433,仓红3号见龙在田,仓红投资,股票策略,"1.0910
2017-10-20",4.20%,3.27%,--,--,Not provided
1434,鹤骑鹰奇异指数对冲,鹤骑鹰投资,股票策略,"0.9927
2017-10-20",30.99%,3.27%,--,--,3out of 5
1435,鹤骑鹰奇异指数对冲B,鹤骑鹰投资,股票策略,"0.9927
2017-10-20",30.99%,3.27%,--,--,3out of 5
